Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.4222737500000745,1020,,,,-0.02412109375,0.026171875,-0.98935546875,0.0028321673346145397,-0.013649378258898281,18.98941758893248,-0.04081500785691217,0,0,0.7750532038315957,0,0,0,0,0.05078125,,
0.39307724999999627,1025,,,,-0.02353515625,0.02578125,-0.9896484375,0.0027920424633776334,-0.014105690219656455,18.989435655809206,-0.04051986271030342,0,0,0.7694493953938565,0,0,0,0,0.05078125,,
3.6146780000000147,1030,,,,-0.0236328125,0.02578125,-0.9892578125,0.0028880807193724435,-0.01364654150311118,18.990264668764304,-0.041056944780821426,0,0,0.7796823729309738,0,0,0,0,0.05078125,,
6.795586500000001,1035,,,,-0.02275390625,0.0251953125,-0.98955078125,0.0028443391192072365,-0.013666921195491209,18.98960548339354,-0.04012682828870813,0,0,0.7619925715095628,0,0,0,0,0.05078125,,
9.898244499999985,1040,,,,-0.0283203125,0.010546875,-0.978125,0.0018673910905128931,-0.017109109169887494,18.98320680785191,-0.04071175453057548,872,433,0.7728397868340828,0.08466567642245691,10.974140436403676,0.20246445764555548,0.022190789808699894,0.07197265625,,
13.01488849999997,1045,,,,-0.02705078125,0.0158203125,-0.9771484375,0.001279257371039157,-0.01893795446976321,18.98237713912037,-0.04147100082942397,1022,510,0.787218219717228,0.06834854917283711,8.683052338652967,0.2777481130282719,0.02406128314146379,0.061328125,,
16.17377474999997,1050,,,,-0.02919921875,0.01201171875,-0.973046875,0.0010028454227409172,-0.021082186935624667,18.9821825844823,-0.03950585688388417,1166,583,0.7499072749358159,0.061212203849022984,8.16450190191125,0.34946554644528577,0.028146645876571137,0.07978515625,,
19.28147900000004,1055,,,,-0.02919921875,0.0099609375,-0.97646484375,0.0008607309983888632,-0.021907818279080556,18.981554430604696,-0.04124661749670654,1254,627,0.7829249484600878,0.056508562382363126,7.2301018471781235,0.3945795310251086,0.028004032340258417,0.13359375,,
22.63019825,1060,,,,-0.03291015625,0.01728515625,-0.973828125,0.0008739702531627499,-0.02379167100077647,18.98147525261455,-0.0412100343905239,1320,660,0.7822272311859493,0.060427443121575705,7.731239221545221,0.39651291750263373,0.030440985130899833,0.12099609375,,
25.84786774999995,1065,,,,-0.0275390625,0.01240234375,-0.97294921875,0.0006902255293880143,-0.025205542701017825,18.98046300153478,-0.039626945041703006,1432,715,0.7521377162132219,0.05169519070321947,6.907833588032277,0.5084691979551128,0.033539234041600086,0.14521484375,,
29.07422225000002,1070,,,,-0.03310546875,0.01083984375,-0.98212890625,-0.00005271652138935526,-0.026732632605968632,18.979418875880665,-0.0419020254380049,1553,776,0.7952764227705749,0.011038797640063647,1.3895373437105325,3.7515938058614666,0.03364831088035431,0.0984375,,
32.19965699999997,1075,,,,-0.03359375,0.01474609375,-0.97529296875,0.000354922948312896,-0.02886799086437422,18.978024436647594,-0.041233654727162006,1608,804,0.7825329434429291,0.02988989382247963,3.8239744933755118,0.976466785032357,0.03691755152681005,0.1103515625,,
35.356699249999984,1080,,,,-0.0283203125,0.01044921875,-0.97080078125,-0.00047748454992830555,-0.029518658756803085,18.977941823940228,-0.03972674629948296,1680,840,0.7539322359292064,0.0461882372062225,6.073549201589206,1.0284597426286162,0.03919562144778135,0.08642578125,,
38.430095250000036,1085,,,,-0.02177734375,0.0109375,-0.974609375,-0.0010352033045413246,-0.03179232858687189,18.976134315020804,-0.03994064644877448,1796,898,0.7579186211805691,0.09731761461977331,12.883595457341311,0.331381038452759,0.04207261420916447,0.1033203125,,
41.52413475000002,1090,,,,-0.03193359375,0.0134765625,-0.97734375,-0.0018420018827020196,-0.03543521576939483,18.97479035135523,-0.040399506903457325,1865,932,0.7665722267235116,0.1798714108278413,23.45501270115715,0.19782437143973464,0.04625122876397121,0.11552734375,,
44.64792649999999,1095,,,,-0.030078125,0.00810546875,-0.9681640625,-0.0018169930491486823,-0.035512072510616624,18.974383229571384,-0.04138166192861897,1927,964,0.7851914118950937,0.1833546011225501,23.371094878761426,0.19430922850307839,0.04525439591600609,0.1361328125,,
47.697817749999956,1100,,,,-0.02919921875,0.01337890625,-0.97333984375,-0.0019965175505483835,-0.03718251229112095,18.97314591052439,-0.03991684337947191,1986,993,0.7573478916529578,0.2076029110276028,27.441324230624257,0.17932146017025222,0.04916158505420674,0.08740234375,,
50.73013325000005,1105,,,,-0.03046875,0.009375,-0.97470703125,-0.00262171487100659,-0.039043718572642924,18.972015925607135,-0.039983222028740814,2073,1036,0.7585619953982734,0.2844567614132277,37.52263691792338,0.1376358808967037,0.051496818953723114,0.08662109375,,
