Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
262.59931100000006,1435,,,,-0.0462890625,0.01494140625,-0.9751953125,-0.04302913945844805,-0.24901840089429453,19.332362665917586,-0.040964138041727896,14977,2908,0.7919334789381862,13.102163608716205,1656.3736383387272,0.019006013884119894,0.3148361666910783,0.434765625,,
265.73617650000017,1440,,,,-0.03955078125,0.0119140625,-0.96875,-0.04337747187535205,-0.25187792768187645,19.33148744434512,-0.04111755399700516,14732,2932,0.7948633635735137,13.32057394461803,1677.0996525496419,0.018909055429748085,0.3171129102077968,0.5427734375,,
268.778298,1445,,,,-0.033203125,0.01455078125,-0.9748046875,-0.04455585014808062,-0.26006889310459186,19.32434374335984,-0.04059618820113267,13749,2973,0.7844943947657896,13.871274104219676,1769.7643533770483,0.018748880680434035,0.33182661751494325,0.39990234375,,
272.01890375000005,1450,,,,-0.05009765625,0.01630859375,-0.96083984375,-0.04531955038767581,-0.26207261514948677,19.324140906850683,-0.04069209589335997,12365,2997,0.7863395686939182,14.22103591970351,1810.834929332712,0.01842884274125266,0.3337370362566108,0.3609375,,
275.26145450000007,1455,,,,-0.04365234375,0.01455078125,-0.97216796875,-0.045962389542050695,-0.265307066782644,19.321135086812355,-0.04183742393549853,11234,3023,0.8083463388367784,14.548898843427798,1800.8518535407882,0.018235604089606176,0.32838778187811624,0.26826171875,,
278.3662957500002,1460,,,,-0.02978515625,0.0146484375,-0.9775390625,-0.047089956677364625,-0.2729050096052346,19.316141281623572,-0.041480935410749674,10598,3042,0.8012516343793743,14.999071176106927,1873.3698034445774,0.018195176528639993,0.34085954738337765,0.23564453125,,
281.45340675000006,1465,,,,-0.0341796875,0.010546875,-0.97255859375,-0.048237457158843214,-0.2818101736870621,19.308142469039137,-0.04110294973345606,10544,3083,0.7936212683623108,15.575285799759575,1964.5715661439112,0.018093462015381874,0.3554617965814996,0.2771484375,,
284.50817025000003,1470,,,,-0.0275390625,0.002734375,-0.97158203125,-0.04915480726692059,-0.28523529626392496,19.306765573442284,-0.04049778870649935,9555,3108,0.7818815636960701,15.996690577987533,2049.214962835803,0.017831105515554634,0.36537199507074786,0.2361328125,,
287.81309325,1475,,,,-0.03349609375,0.0099609375,-0.971875,-0.0497381235408913,-0.29056551391387214,19.302920424608157,-0.041697613751092245,8217,3133,0.8048859376231443,16.31771176441709,2030.9408572003424,0.017807495192543526,0.36171424051845785,0.2357421875,,
290.89964750000007,1480,,,,-0.03388671875,0.0130859375,-0.978125,-0.05061066639614213,-0.29282105863848873,19.300514746286417,-0.0418175599282487,7610,3165,0.8071009417671826,16.77695178844869,2080.1258632504105,0.017453898341833397,0.3630677603419355,0.24658203125,,
293.99114850000024,1485,,,,-0.01787109375,0.0146484375,-0.9712890625,-0.051858965061940876,-0.30946262560049004,19.29409570731105,-0.039258608528705566,7516,3206,0.757459211129935,17.40876265968496,2299.8433203939235,0.017776531166260663,0.40883404294871184,0.21064453125,,
297.0643235000001,1490,,,,-0.02890625,0.009375,-0.9759765625,-0.052799879956164066,-0.3116217207582361,19.28962701825907,-0.04164970629355714,7505,3236,0.8034072739452707,17.889934414727584,2228.780753336204,0.017418998209639526,0.3882308461975936,0.2224609375,,
300.0952765000001,1495,,,,-0.05791015625,0.01240234375,-0.9771484375,-0.05360204967141374,-0.32077673401143786,19.28417816537876,-0.04086689837827266,7059,3260,0.7880846989448353,18.297072258391488,2326.136904058598,0.017531713728967373,0.40780616718177287,0.22001953125,,
303.16428525000015,1500,,,,-0.03486328125,0.01318359375,-0.97275390625,-0.05481724560362158,-0.3242317077182489,19.28223593597014,-0.04218273505651445,7023,3286,0.8133776332121478,18.861428379827608,2320.824676652512,0.017190358416570635,0.39893009450654004,0.243359375,,
306.31824675,1505,,,,-0.03583984375,0.01552734375,-0.97216796875,-0.056405121740315436,-0.3345286253141445,19.27085087034606,-0.04203091869660385,6991,3335,0.8099716233355869,19.701696317775355,2432.8572417069145,0.01698044389696835,0.41310882828603734,0.30908203125,,
309.36872675000006,1510,,,,-0.033203125,0.005859375,-0.9666015625,-0.05793628523693578,-0.33839715501360385,19.26711453446262,-0.04081248664307137,6837,3351,0.786338858770119,20.33244487960656,2586.411685226434,0.01664329863610288,0.4304554446657751,0.3033203125,,
312.45520700000014,1515,,,,-0.03623046875,0.0091796875,-0.973046875,-0.05912789481442733,-0.3459783035380841,19.260787129185594,-0.040838978421557495,6744,3372,0.7865910457160539,20.880408400275346,2655.7131235739876,0.016569638715131667,0.4400332042973151,0.3064453125,,
315.53823150000005,1520,,,,-0.0203125,0.0197265625,-0.97783203125,-0.06010332227638206,-0.3497671129320642,19.25573042603272,-0.03982701991936623,6813,3406,0.7668988483261739,21.436241783139046,2796.252190811313,0.016317411122106346,0.45629645167009364,0.310546875,,
318.62500575,1525,,,,-0.03671875,0.0068359375,-0.97880859375,-0.06002853748228313,-0.3453747911063278,19.25453813012612,-0.039277368687708016,6915,3458,0.756267060955528,21.735864270182777,2878.839165794522,0.01588961243439415,0.4573715692643476,0.3650390625,,
321.67618075000007,1530,,,,-0.0232421875,0.01201171875,-0.97978515625,-0.06188447559800717,-0.3583885391127045,19.24871007232661,-0.04204759596066252,6955,3478,0.8093618749447762,22.536198024655153,2787.7294378224865,0.01590282631163541,0.4433489282399557,0.35087890625,,
324.81619725000024,1535,,,,-0.03818359375,0.01318359375,-0.97216796875,-0.06192519786760392,-0.36352070647868845,19.244198168297736,-0.040014771532161916,7003,3502,0.7700508843106488,22.70823464697562,2957.2529435448278,0.01600837693174558,0.47342412839063985,0.4013671875,,
328.1368355000001,1540,,,,-0.026171875,0.015625,-0.9779296875,-0.06387865708567997,-0.3782977692248528,19.235620716702687,-0.040507465567241,7039,3520,0.7791864985310395,23.546263377552517,3023.6556728893165,0.016066249206628396,0.48580083671771135,0.4703125,,
331.27654900000005,1545,,,,-0.03310546875,0.01123046875,-0.973828125,-0.0651185346386978,-0.38493447565788996,19.22861605321804,-0.041470812747863385,7137,3568,0.7974264288516315,24.333064518881844,3054.8650597300098,0.0158195663383217,0.48323628846556577,0.36943359375,,
334.3823850000001,1550,,,,-0.03564453125,0.01015625,-0.97119140625,-0.0663715897685476,-0.3885084797716923,19.22369662048023,-0.04282824627426097,7154,3592,0.823317285384608,24.964137985955254,3034.602173092902,0.015562647516730707,0.47225399391045053,0.40224609375,,
337.4546335000002,1555,,,,-0.03193359375,0.01318359375,-0.9771484375,-0.0674679356273469,-0.3999589352342686,19.21247179173812,-0.03965520984151082,7228,3614,0.7618745608816686,25.532754484122652,3354.993304207762,0.015664790224015557,0.5255370035876943,0.52548828125,,
340.45373850000004,1560,,,,-0.019140625,0.00771484375,-0.97041015625,-0.06740277553761903,-0.3948433076136312,19.196172025992926,-0.041589776786901685,7280,3639,0.7983643585863726,25.68497499074577,3220.3205934181633,0.01537443926094049,0.4951766092029691,0.85048828125,,
343.6016450000001,1565,,,,-0.052734375,0.0140625,-0.974609375,-0.06958021287447377,-0.4078160660544127,19.18137856825881,-0.04031147050913013,7343,3684,0.7732295388147404,26.844255563168122,3476.7704281599226,0.015191973288099495,0.528153419772907,0.575390625,,
